"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"06-NOV-2024","ICICIBANK","ICICI Bank Ltd.","PI OPPORTUNITIES AIF V LLP","BUY","55,88,695","1,306.85",
"06-NOV-2024","ICICIBANK","ICICI Bank Ltd.","PRAZIM TRADING AND INVESTMENT COMPANY PRIVATE LIMITED","SELL","55,88,695","1,306.85",
"06-NOV-2024","UNITDSPR","United Spirits Limited","PI OPPORTUNITIES AIF V LLP","BUY","14,21,589","1,456.15",
"06-NOV-2024","UNITDSPR","United Spirits Limited","PRAZIM TRADING AND INVESTMENT COMPANY PRIVATE LIMITED","SELL","14,21,589","1,456.15",
"07-NOV-2024","BAJAJHLDNG","Bajaj Holdings & Invs Ltd","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","SELL","29,230","10,500.00",
"07-NOV-2024","BAJAJHLDNG","Bajaj Holdings & Invs Ltd","CITIGROUP GLOBAL MARKETS SINGAPORE PTE LIMITED","BUY","29,230","10,500.00",
"07-NOV-2024","HDFCBANK","HDFC Bank Ltd.","PI OPPORTUNITIES AIF V LLP","BUY","8,59,105","1,743.35",
"07-NOV-2024","HDFCBANK","HDFC Bank Ltd.","PRAZIM TRADING AND INVESTMENT COMPANY PRIVATE LIMITED","SELL","8,59,105","1,743.35",
"07-NOV-2024","JIOFIN","Jio Fin Services Ltd","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","SELL","19,79,153","322.00",
"07-NOV-2024","JIOFIN","Jio Fin Services Ltd","CITIGROUP GLOBAL MARKETS SINGAPORE PTE LIMITED","BUY","19,79,153","322.00",
"07-NOV-2024","SONACOMS","Sona BLW Precision Frgs L","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","SELL","4,32,682","709.00",
"07-NOV-2024","SONACOMS","Sona BLW Precision Frgs L","CITIGROUP GLOBAL MARKETS SINGAPORE PTE LIMITED","BUY","4,32,682","709.00",
"07-NOV-2024","TRENT","Trent Ltd.","DODONA HOLDINGS LIMITED","SELL","13,68,010","6,445.00",
"07-NOV-2024","TRENT","Trent Ltd.","SIDDHARTHA YOG","BUY","13,68,010","6,445.00",
"08-NOV-2024","WIPRO","Wipro Ltd","PRAZIM TRADERS","SELL","4,49,54,128","560.00",
"08-NOV-2024","WIPRO","Wipro Ltd","PRAZIM TRADING AND INVESTMENT COMPANY PVT LTD","BUY","8,49,54,128","560.00",
"08-NOV-2024","WIPRO","Wipro Ltd","ZASH TRADERS","SELL","4,00,00,000","560.00",
"13-NOV-2024","TRENT","Trent Ltd.","DODONA HOLDINGS LIMITED","SELL","13,52,380","6,495.00",
"13-NOV-2024","TRENT","Trent Ltd.","SIDDHARTHA YOG","BUY","13,52,380","6,495.00",
"14-NOV-2024","RKFORGE","Ramkrishna Forgings Ltd","SOCIETE GENERALE - ODI","SELL","2,00,000","922.80",
"14-NOV-2024","RKFORGE","Ramkrishna Forgings Ltd","THINK INDIA OPPORTUNITIES MASTER FUND LP","BUY","2,00,000","922.80",
"18-NOV-2024","MEDPLUS","Medplus Health Serv Ltd","FRANKLIN TEMPLETON MUTUAL FUND","BUY","16,07,867","700.00",
"18-NOV-2024","MEDPLUS","Medplus Health Serv Ltd","INVESCO MUTUAL FUND","BUY","30,71,429","700.00",
"18-NOV-2024","MEDPLUS","Medplus Health Serv Ltd","KOTAK MAHINDRA MUTUAL FUND","BUY","30,71,429","700.00",
"18-NOV-2024","MEDPLUS","Medplus Health Serv Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","1,42,858","700.00",
"18-NOV-2024","MEDPLUS","Medplus Health Serv Ltd","PI OPPORTUNITIES FUND - I","SELL","68,93,583","700.00",
"18-NOV-2024","MEDPLUS","Medplus Health Serv Ltd","SBI MUTUAL FUND","SELL","10,00,000","700.00",
"19-NOV-2024","SASTASUNDR","Sastasundar Ventures Ltd","LUV-KUSH PROJECTS LIMITED","BUY","3,47,000","291.00",
"19-NOV-2024","SASTASUNDR","Sastasundar Ventures Ltd","MICROSEC VISION TRUST ONE","SELL","3,47,000","291.00",
"19-NOV-2024","TRENT","Trent Ltd.","DODONA HOLDINGS LIMITED","SELL","13,02,164","6,475.00",
"19-NOV-2024","TRENT","Trent Ltd.","SIDDHARTHA YOG","BUY","13,02,164","6,475.00",
"22-NOV-2024","SHREEPUSHK","Shre Push Chem & Fert Ltd","INDIA MAX INVESTMENT FUND LTD","SELL","4,26,683","267.00",
"22-NOV-2024","SHREEPUSHK","Shre Push Chem & Fert Ltd","MAPLE LEAF TRADING AND SERVICES LIMITED","BUY","4,26,683","267.00",
"02-DEC-2024","CIPLA","Cipla Ltd","ABU DHABI INVESTMENT AUTHORITY","BUY","55,300","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","ADITYA BIRLA SUN LIFE MUTUAL FUND","BUY","6,00,847","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","AXIS MUTUAL FUND","BUY","7,23,237","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","BANDHAN MUTUAL FUND","BUY","1,11,266","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","BNP PARIBAS FINANCIAL MARKETS","BUY","66,767","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","BOFA SECURITIES EUROPE SA","BUY","1,39,082","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","BOFA SECURITIES EUROPE SA - ODI","BUY","1,33,519","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","CANARA HSBC LIFE INSURANCE COMPANY LIMITED","BUY","66,764","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED (ODI)","BUY","5,17,391","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","BUY","1,39,083","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","COPTHALL MAURITIUS INVESTMENT LIMITED","BUY","66,762","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","COPTHALL MAURITIUS INVESTMENT LTD","BUY","1,11,264","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","DENDANA INVESTMENTS MAURITIUS LIMITED","BUY","1,850","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","DSP INDIA FUND INDIA LONG SHORT STRATEGY FUND WITH CASH MANAGEMENT OPTION","BUY","1,11,266","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","DSP MUTUAL FUND","BUY","22,25,347","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","EDELWEISS LIFE INSURANCE COMPANY LIMITED","BUY","66,766","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","GOLDMAN SACHS (SINGAPORE) PTE","BUY","66,759","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","GOLDMAN SACHS INVESTMENTS (MAURITIUS) I LIMITED  SHORT TERM","BUY","66,763","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","GOVERNMENT OF SINGAPORE","BUY","24,03,202","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","ICICI PRUDENTIAL MUTUAL FUND","BUY","16,69,010","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","INDIA ACORN ICAV A/C AIO","BUY","54,116","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","KOTAK MAHINDRA MUTUAL FUND","BUY","2,78,167","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","MONETARY AUTHORITY OF SINGAPORE","BUY","3,78,482","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","2,44,784","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","MOTILAL OSWAL MUTUAL FUND","BUY","1,39,801","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","NORGES BANK ON ACCOUNT OF THE GOVERNMENT PENSION FUND GLOBAL","BUY","2,22,533","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","NORGES BANK ON ACCOUNT OF THE GOVERNMENT PENSION FUND GLOBAL","BUY","19,47,178","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","RUMANA HAMIED","SELL","49,43,250","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","SAMINA HAMIED","SELL","89,54,750","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","SBI LIFE INSURANCE COMPANY LIMITED","BUY","6,11,969","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","SOCIETE GENERALE","BUY","2,16,967","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","TATA AIA LIFE INSURANCE COMPANY LIMITED","BUY","3,22,676","1,518.75",
"02-DEC-2024","CIPLA","Cipla Ltd","UBS PRINCIPAL CAPITAL ASIA LIMITED","BUY","1,39,082","1,518.75",
"04-DEC-2024","RATNAMANI","Ratnamani Metals & Tubes","NALANDA INDIA FUND LIMITED","SELL","7,85,000","3,335.00",
"04-DEC-2024","RATNAMANI","Ratnamani Metals & Tubes","SBI MUTUAL FUND","BUY","7,55,000","3,335.00",
"04-DEC-2024","RATNAMANI","Ratnamani Metals & Tubes","TATA MUTUAL FUND","BUY","30,000","3,335.00",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","AADI FINANCIAL ADVISORS LLP","BUY","16,38,194","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","BLACKSTONE AQUA MASTER SUB-FUND","BUY","2,83,001","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","BLUE DAIMOND PROPERTIES PRIVATE LIMITED","BUY","16,38,194","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","BOFA SECURITIES EUROPE SA","BUY","1,23,50,005","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","BOFA SECURITIES EUROPE SA -FPI","BUY","2,83,001","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","COPTHALL MAURITIUS INVESTMENT LIMITED","BUY","10,00,001","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","GHISALLO MASTER FUND LP","BUY","60,00,001","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","15,66,001","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","JUPITER INDIA FUND","BUY","15,72,688","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","KADENSA MASTER FUND","BUY","11,23,614","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","KOTAK MAHINDRA MUTUAL FUND","BUY","1,45,00,001","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","MORGAN STANLEY ASIA SINGAPORE PTE -ODI","BUY","2,10,50,010","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","NATIONAL PENSION SYSTEM NPS TRUST","BUY","32,90,322","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","NATIONAL PENSION SYSTEM NPS TRUST","BUY","32,90,323","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","NATIONAL PENSION SYSTEM NPS TRUST","BUY","19,19,356","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","OMEGA TELECOM HOLDINGS PRIVATE LIMITED","SELL","5,96,38,460","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","OPTIMAS GLOBAL ALPHA FUND","BUY","2,83,001","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","QRT MASTER FUND SPC -TORUS FUND SP","BUY","1,89,334","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","QUBE MASTER FUND LTD","BUY","94,667","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","SOCIETE GENERALE - ODI","BUY","39,29,057","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","SUSQUEHANNA PACIFIC PTY LTD","BUY","2,83,001","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","THE JUPITER GLOBAL FUND-JUPITER INDIA SELECT","BUY","5,27,313","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","USHA MARTIN TELEMATICS LIMITED","SELL","1,95,72,626","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","VANGUARD ASIA EX JAPAN SHARES INDEX FUND","BUY","2,503","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","VANGUARD EMERGING MARKETS STOCK INDEX FUND A SERIES OF VIEIF","BUY","8,00,001","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","VANGUARD ESG INTERNATIONAL STOCK ETF","BUY","10,625","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","VANGUARD FIDUCIARY TRUST COMPANY INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II","BUY","4,33,924","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","VANGUARD FTSE ALL-WORLD EX-US INDEX FUND  A SERIES OF VANGUARD INTERNATIONAL EQUITY INDEX FUNDS","BUY","1,26,599","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","VANGUARD FUNDS PLC / VANGUARD ESG GLOBAL ALL CAP UCITS ETF","BUY","1,080","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","VANGUARD FUNDS PLC VANGUARD ESG EMERGING MARKETS ALL CAP UCITS ETF","BUY","368","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","VANGUARD FUNDS PUBLIC LIMITED COMPANY VANGUARD FTSE ALL WORLD ETF","BUY","23,582","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","VANGUARD FUNDS PUBLIC LTD COMPANY VANGUARD FTSE EMERGING MKTS UCITS ETF","BUY","24,403","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","VANGUARD INVESTMENT SERIES PLC - VANGUARD ESG EMERGING MARKETS ALL CAP EQUITY INDEX FUND","BUY","7,378","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","VANGUARD INVESTMENTS FUNDS ICVC - VANGUARD FTSE GLOBAL ALL CAP INDEX FUND","BUY","4,603","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND","BUY","8,62,780","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","VANGUARD TOTAL WORLD STOCK INDEXFUND","BUY","37,303","353.70",
"05-DEC-2024","INDUSTOWER","Indus Towers Limited","VFTC - INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST","BUY","64,852","353.70",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED","BUY","9,71,968","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","ASHOKA WHITEOAK ICAV - ASHOKA WHITEOAK INDIA OPPORTUNITIES FUND","BUY","9,15,214","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","AXIS MUTUAL FUND","BUY","5,91,548","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","BISQUE LIMITED","SELL","15,90,648","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","BISQUE LIMITED","SELL","15,90,649","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","CANARA ROBECO MUTUAL FUND","BUY","2,67,643","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","BUY","1,40,873","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO","BUY","8,56,599","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","GS INDIA EQUITY","BUY","22,141","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","HSHK ASIAN SMALL CAPS","BUY","2,04,405","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","INDIA ACORN FUND LTD","BUY","70,700","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","INVESCO MUTUAL FUND","BUY","10,84,507","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","MEDIOLANUM BEST BRANDS- MEDIOLANUM INDIA OPPORTUNITIES","BUY","63,142","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","2,79,276","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","NEW YORK STATE TEACHERS RETIREMENT SYSTEM","BUY","51,050","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","NIPPON INDIA MUTUAL FUND","BUY","7,74,757","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","PEAK XV PARTNERS INVESTMENTS V","SELL","26,75,104","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","SOCIETE GENERALE","BUY","2,79,816","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","SOCIETE GENERALE","BUY","1,40,872","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","UNION MUTUAL FUND","BUY","4,93,027","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","UTI INDIA DYNAMIC EQUITY FUND","BUY","1,40,870","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","UTI MUTUAL FUND","BUY","6,19,718","709.90",
"11-DEC-2024","AWFIS","Awfis Space Solutions Ltd","WHITEOAK CAPITAL MUTUAL FUND","BUY","5,63,379","709.90",
"16-DEC-2024","MANGLMCEM","Mangalam Cement Ltd","PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED","SELL","4,50,000","927.00",
"16-DEC-2024","MANGLMCEM","Mangalam Cement Ltd","VIDULA CONSULTANCY SERVICES LIMITED","BUY","4,50,000","927.00",
"18-DEC-2024","EDELWEISS","Edelweiss Fin Serv Ltd","EDELWEISS EMPLOYEES WELFARE TRUST","SELL","10,00,000","137.26",
"18-DEC-2024","EDELWEISS","Edelweiss Fin Serv Ltd","SETU SECURITIES PVT LTD","BUY","10,00,000","137.26",
"18-DEC-2024","SHOPERSTOP","Shoppers Stop Limited","360 ONE ASSET MANAGEMENT LIMITED","BUY","2,46,307","627.60",
"18-DEC-2024","SHOPERSTOP","Shoppers Stop Limited","360 ONE EQUITY OPPORTUNITY FUND","BUY","1,59,338","627.60",
"18-DEC-2024","SHOPERSTOP","Shoppers Stop Limited","360 ONE PRIME LIMITED","BUY","2,39,000","627.60",
"18-DEC-2024","SHOPERSTOP","Shoppers Stop Limited","AMAZON.COM NV INVESTMENT HOLDINGS LLC","SELL","43,95,924","627.60",
"18-DEC-2024","SHOPERSTOP","Shoppers Stop Limited","KOTAK MAHINDRA MUTUAL FUND","BUY","9,56,022","627.60",
"18-DEC-2024","SHOPERSTOP","Shoppers Stop Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","6,37,351","627.60",
"18-DEC-2024","SHOPERSTOP","Shoppers Stop Limited","TATA MUTUAL FUND","BUY","19,12,050","627.60",
"18-DEC-2024","SHOPERSTOP","Shoppers Stop Limited","TURNAROUND OPPORTUNITIES FUND","BUY","2,45,856","627.60",
"19-DEC-2024","GODREJIND","Godrej Industries Ltd.","AREL ENTERPRISE LLP","SELL","27,70,983","1,164.00",
"19-DEC-2024","GODREJIND","Godrej Industries Ltd.","GODREJ SEEDS AND GENETICS LIMITED","BUY","27,70,983","1,164.00",
"20-DEC-2024","AMBER","Amber Enterprises (I) Ltd","ASCENT INVESTMENT HOLDINGS PTE.LIMITED.","SELL","3,45,458","6,075.00",
"20-DEC-2024","AMBER","Amber Enterprises (I) Ltd","AXIS MUTUAL FUND","BUY","1,31,500","6,075.00",
"20-DEC-2024","AMBER","Amber Enterprises (I) Ltd","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","BUY","16,502","6,075.00",
"20-DEC-2024","AMBER","Amber Enterprises (I) Ltd","GOLDMAN SACHS INVESTMENTS MAURITIUS  I LIMITED","BUY","16,502","6,075.00",
"20-DEC-2024","AMBER","Amber Enterprises (I) Ltd","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","50,004","6,075.00",
"20-DEC-2024","AMBER","Amber Enterprises (I) Ltd","MAHINDRA MANULIFE MUTUAL FUND","BUY","55,800","6,075.00",
"20-DEC-2024","AMBER","Amber Enterprises (I) Ltd","TATA AIA LIFE INSURANCE COMPANY LIMITED","BUY","75,150","6,075.00",
"20-DEC-2024","DIAMONDYD","Prataap Snacks Limited","ALTITUDE INVESTMENT FUND PCC - CELL 1","BUY","4,00,005","980.05",
"20-DEC-2024","DIAMONDYD","Prataap Snacks Limited","KOTAK MAHINDRA MUTUAL FUND","SELL","6,45,677","980.05",
"20-DEC-2024","DIAMONDYD","Prataap Snacks Limited","RASHI FINCORP LIMITED","BUY","2,45,672","980.05",
"20-DEC-2024","GRANULES","Granules India Limited","ADITYA BIRLA SUN LIFE MUTUAL FUND","BUY","2,50,000","596.00",
"20-DEC-2024","GRANULES","Granules India Limited","BANDHAN MUTUAL FUND","BUY","2,86,963","596.00",
"20-DEC-2024","GRANULES","Granules India Limited","BANDHAN MUTUAL FUND","BUY","2,86,011","596.00",
"20-DEC-2024","GRANULES","Granules India Limited","DENDANA INVEST MAURITIUS LTD","SELL","76,031","596.02",
"20-DEC-2024","GRANULES","Granules India Limited","EDELWEISS MUTUAL FUND","BUY","3,35,000","596.00",
"20-DEC-2024","GRANULES","Granules India Limited","FIDELITY FUNDS.- INDIA FOCUS FUND","SELL","29,24,888","596.02",
"20-DEC-2024","GRANULES","Granules India Limited","FIDELITY INDIA FUND","SELL","1,99,081","596.02",
"20-DEC-2024","GRANULES","Granules India Limited","ITI MUTUAL FUND","BUY","5,03,741","596.00",
"20-DEC-2024","GRANULES","Granules India Limited","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","3,00,000","596.00",
"20-DEC-2024","GRANULES","Granules India Limited","PAULOMI KETANKUMAR DOSHI","BUY","7,38,285","596.10",
"20-DEC-2024","GRANULES","Granules India Limited","SBI LIFE INSURANCE COMPANY LIMITED","BUY","5,00,000","596.00",
"27-DEC-2024","STARCEMENT","Star Cement Limited","RAHUL CHAMARIA","SELL","35,97,511","227.70",
"27-DEC-2024","STARCEMENT","Star Cement Limited","RAJENDRA CHAMARIA","SELL","1,95,34,116","227.70",
"27-DEC-2024","STARCEMENT","Star Cement Limited","RENU CHAMARIA","SELL","30,03,146","227.70",
"27-DEC-2024","STARCEMENT","Star Cement Limited","SACHIN CHAMARIA","SELL","74,91,941","227.70",
"27-DEC-2024","STARCEMENT","Star Cement Limited","ULTRATECH CEMENT LIMITED","BUY","3,36,26,714","227.70",
"27-DEC-2024","UPL","UPL Limited","NERKA CHEMICALS PRIVATE LTD","BUY","10,00,000","504.00",
"27-DEC-2024","UPL","UPL Limited","UNIPHOS ENTERPRISES LTD","SELL","10,00,000","504.00",
"30-DEC-2024","KOTHARIPRO","Kothari Products Ltd.","ARTI  KOTHARI","BUY","20,89,071","195.30",
"30-DEC-2024","KOTHARIPRO","Kothari Products Ltd.","DHAM SECURITIES PRIVATE LIMITED","SELL","20,89,071","195.30",
"31-DEC-2024","WANBURY","Wanbury Limited","BHATIA SURESH","SELL","3,52,421","283.78",
"31-DEC-2024","WANBURY","Wanbury Limited","SURESH BHATIA","BUY","3,52,421","283.78",
